CREW_INDICATOR,CREW_ID,BID_PERIOD,BASE,TRANSACTION_CODE,PAIRING_NO,PAIRING_DATE,TO_DATE,PAIRING_POSITION,PRIOR_TXN_CODE,LINE_TYPE,CREW_TYPE,NEW_DATA,MESSAGE_ID,FROM_TIME,TO_TIME,CREDIT,FILL,UPDATED_BY,UPDATE_DATE,UPDATE_TIME,update_dt
FA,23459,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,04:27:50,2024-09-28 04:27:50
FA,23459,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-10-27,22:25:38,2024-10-27 22:25:38
FA,23459,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22510,2024-10-28,07:04:34,2024-10-28 07:04:34
FA,23459,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,21:00:00,00:00:00,NA,23428,2024-10-28,14:17:28,2024-10-28 14:17:28
FA,23459,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-29,13:30:04,2024-10-29 13:30:04
FA,23459,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-29,13:49:00,2024-10-29 13:49:00
FA,23461,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23461,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,00:00:00,14:00:00,NA,7453,2024-10-25,14:33:29,2024-10-25 14:33:29
FA,23461,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-25,14:33:47,2024-10-25 14:33:47
FA,23461,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-29,13:49:00,2024-10-29 13:49:00
FA,23563,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23563,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-10,22:08:55,2024-10-10 22:08:55
FA,23563,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,7453,2024-10-10,22:08:55,2024-10-10 22:08:55
FA,23563,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,15099,2024-10-29,12:53:01,2024-10-29 12:53:01
FA,23564,2024-10,LAX,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:21,2024-09-19 10:02:21
FA,23564,2024-10,LAX,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,03:00:00,15:00:00,00:00:00,NA,22766,2024-09-28,00:41:41,2024-09-28 00:41:41
FA,23564,2024-10,LAX,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,03:00:00,15:00:00,00:00:00,NA,6319,2024-10-23,07:31:24,2024-10-23 07:31:24
FA,23569,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23569,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-05,16:19:54,2024-10-05 16:19:54
FA,23569,2024-10,HNL,RSK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,6319,2024-10-30,10:08:06,2024-10-30 10:08:06
FA,23569,2024-10,HNL,SOP,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:50:00,04:15:00,NA,6319,2024-10-30,10:08:06,2024-10-30 10:08:06
FA,23569,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-30,10:08:06,2024-10-30 10:08:06
FA,23570,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23570,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,04:30:28,2024-09-28 04:30:28
FA,23570,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-29,14:01:50,2024-10-29 14:01:50
FA,23573,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23573,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,00:41:04,2024-09-28 00:41:04
FA,23573,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-29,11:00:09,2024-10-29 11:00:09
FA,23573,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,02:00:00,00:00:00,NA,6319,2024-10-29,11:00:09,2024-10-29 11:00:09
FA,23573,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,19260,2024-10-29,15:48:35,2024-10-29 15:48:35
FA,23573,2024-10,HNL,RAD,NA,2024-10-31,2024-10-31,FA,NO85,R,C,NA,538976288,00:01:00,02:00:00,00:00:00,NA,19260,2024-10-29,15:48:35,2024-10-29 15:48:35
FA,23573,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-29,15:49:00,2024-10-29 15:49:00
FA,23573,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-29,15:53:26,2024-10-29 15:53:26
FA,23573,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,15099,2024-10-30,07:28:53,2024-10-30 07:28:53
FA,23573,2024-10,HNL,SOP,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:50:00,04:15:00,NA,6319,2024-10-30,10:14:48,2024-10-30 10:14:48
FA,23573,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-30,10:14:48,2024-10-30 10:14:48
FA,23573,2024-10,HNL,RSK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,6319,2024-10-30,10:14:48,2024-10-30 10:14:48
FA,23574,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23574,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-24,14:32:40,2024-10-24 14:32:40
FA,23574,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,23428,2024-10-28,14:10:44,2024-10-28 14:10:44
FA,23576,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23576,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,00:41:36,2024-09-28 00:41:36
FA,23576,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,21:00:00,00:00:00,NA,6319,2024-10-26,09:25:00,2024-10-26 09:25:00
FA,23576,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,21:00:00,00:00:00,NA,13393,2024-10-27,09:46:43,2024-10-27 09:46:43
FA,23579,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-09-28,00:15:36,2024-09-28 00:15:36
FA,23579,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,7453,2024-09-28,00:15:36,2024-09-28 00:15:36
FA,23579,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-30,14:16:00,2024-10-30 14:16:00
FA,23579,2024-10,HNL,ASN,H3321,2024-10-31,2024-11-01,FA,NA,R,C,NA,0,12:10:00,16:31:00,00:00:00,NA,88888,2024-10-30,14:16:00,2024-10-30 14:16:00
FA,23581,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23581,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,00:42:20,2024-09-28 00:42:20
FA,23581,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-18,07:18:08,2024-10-18 07:18:08
FA,23582,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23582,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,00:44:19,2024-09-28 00:44:19
FA,23582,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,21:00:00,00:00:00,NA,23428,2024-10-28,14:12:19,2024-10-28 14:12:19
FA,23582,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,21:00:00,00:00:00,NA,19260,2024-10-29,14:25:36,2024-10-29 14:25:36
FA,23586,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23586,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,04:33:06,2024-09-28 04:33:06
FA,23586,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-18,15:15:43,2024-10-18 15:15:43
FA,23586,2024-10,HNL,ADO,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,19260,2024-10-18,15:15:43,2024-10-18 15:15:43
FA,23586,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,23586,2024-10-31,12:08:28,2024-10-31 12:08:28
FA,23587,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23587,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-20,10:15:04,2024-10-20 10:15:04
FA,23587,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-27,15:03:35,2024-10-27 15:03:35
FA,23587,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,21:00:00,00:00:00,NA,7453,2024-10-27,15:03:35,2024-10-27 15:03:35
FA,23587,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,21:00:00,00:00:00,NA,15099,2024-10-28,13:12:28,2024-10-28 13:12:28
FA,23587,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,15099,2024-10-28,13:12:28,2024-10-28 13:12:28
FA,23587,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,12:00:00,00:00:00,NA,7453,2024-10-31,01:20:14,2024-10-31 01:20:14
FA,23587,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,23587,2024-10-31,23:08:05,2024-10-31 23:08:05
FA,23587,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,23587,2024-10-31,23:13:44,2024-10-31 23:13:44
FA,23588,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23588,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,01:26:28,2024-09-28 01:26:28
FA,23588,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-28,13:20:38,2024-10-28 13:20:38
FA,23591,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23591,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-27,23:48:21,2024-09-27 23:48:21
FA,23591,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-27,15:47:58,2024-10-27 15:47:58
FA,23591,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,12:00:00,00:00:00,NA,7453,2024-10-27,15:47:58,2024-10-27 15:47:58
FA,23591,2024-10,HNL,RSK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,7453,2024-10-27,15:49:05,2024-10-27 15:49:05
FA,23591,2024-10,HNL,RSK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,19260,2024-10-27,15:49:07,2024-10-27 15:49:07
FA,23591,2024-10,HNL,RAD,NA,2024-10-31,2024-10-31,FA,RISK,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,6319,2024-10-31,08:10:13,2024-10-31 08:10:13
FA,23591,2024-10,HNL,RAD,NA,2024-10-31,2024-10-31,FA,RISK,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,6319,2024-10-31,08:10:42,2024-10-31 08:10:42
FA,23593,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23593,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-27,23:49:10,2024-09-27 23:49:10
FA,23593,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-29,13:49:00,2024-10-29 13:49:00
FA,23746,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23746,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,00:40:30,2024-09-28 00:40:30
FA,23746,2024-10,HNL,RSK,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,23:59:00,00:00:00,00:00:00,NA,6319,2024-10-07,09:42:03,2024-10-07 09:42:03
FA,23746,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-07,09:42:03,2024-10-07 09:42:03
FA,23746,2024-10,HNL,SOP,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:50:00,04:15:00,NA,25839,2024-10-16,17:04:22,2024-10-16 17:04:22
FA,23769,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23769,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,04:26:35,2024-09-28 04:26:35
FA,23769,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,6319,2024-10-22,12:26:32,2024-10-22 12:26:32
FA,23773,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23773,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,04:29:18,2024-09-28 04:29:18
FA,23773,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-24,20:00:58,2024-10-24 20:00:58
FA,23773,2024-10,HNL,FLP,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,23:00:00,02:50:00,NA,7453,2024-10-24,20:00:58,2024-10-24 20:00:58
FA,23773,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,23773,2024-10-31,21:02:52,2024-10-31 21:02:52
FA,23773,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,23773,2024-10-31,21:06:09,2024-10-31 21:06:09
FA,23774,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23774,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,05:01:08,2024-09-28 05:01:08
FA,23774,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,21:00:00,00:00:00,NA,22510,2024-10-26,07:18:31,2024-10-26 07:18:31
FA,23774,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,09:00:00,21:00:00,00:00:00,NA,19260,2024-10-28,16:50:23,2024-10-28 16:50:23
FA,23777,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23777,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,04:29:43,2024-09-28 04:29:43
FA,23777,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-28,13:48:00,2024-10-28 13:48:00
FA,23779,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23779,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,19260,2024-10-09,16:53:29,2024-10-09 16:53:29
FA,23779,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-29,13:49:00,2024-10-29 13:49:00
FA,23780,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23780,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,00:00:00,00:00:00,NA,6319,2024-10-25,07:17:19,2024-10-25 07:17:19
FA,23785,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23785,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,7453,2024-10-25,21:59:05,2024-10-25 21:59:05
FA,23785,2024-10,HNL,ASN,H3500E,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,10:30:00,14:30:00,04:10:00,NA,7453,2024-10-30,15:15:37,2024-10-30 15:15:37
FA,23785,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,10:29:00,00:00:00,NA,7453,2024-10-30,15:15:37,2024-10-30 15:15:37
FA,23785,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,10:29:00,00:00:00,NA,7453,2024-10-30,15:16:14,2024-10-30 15:16:14
FA,23785,2024-10,HNL,ADV,H3500E,2024-10-31,NA,FA,NA,R,C,NA,538976288,00:00:00,00:00:00,00:00:00,NA,2778,2024-10-30,17:58:09,2024-10-30 17:58:09
FA,23785,2024-10,HNL,MMM,H3500E,2024-10-31,NA,FA,NA,R,C,NA,0,10:30:00,10:55:00,20:37:00,NA,22510,2024-10-31,10:15:39,2024-10-31 10:15:39
FA,23785,2024-10,HNL,ADV,H3500M,2024-10-31,NA,FA,NA,R,C,NA,538976288,00:00:00,00:00:00,00:00:00,NA,7453,2024-10-31,18:10:38,2024-10-31 18:10:38
FA,23785,2024-10,HNL,ADV,H3500M,2024-10-31,NA,FA,NA,R,C,NA,538976288,00:00:00,00:00:00,00:00:00,NA,7453,2024-10-31,18:10:38,2024-10-31 18:10:38
FA,23786,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23786,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,24217,2024-09-28,21:48:27,2024-09-28 21:48:27
FA,23786,2024-10,HNL,ASN,H3500D,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,08:30:00,12:30:00,04:10:00,NA,7453,2024-10-30,15:07:20,2024-10-30 15:07:20
FA,23786,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,08:29:00,00:00:00,NA,7453,2024-10-30,15:07:20,2024-10-30 15:07:20
FA,23786,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,08:29:00,00:00:00,NA,7453,2024-10-30,15:07:32,2024-10-30 15:07:32
FA,23786,2024-10,HNL,RRD,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,08:29:00,00:00:00,NA,7453,2024-10-30,15:07:45,2024-10-30 15:07:45
FA,23786,2024-10,HNL,SNO,H3500D,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,08:30:00,00:00:00,00:00:00,NA,23786,2024-10-30,15:41:47,2024-10-30 15:41:47
FA,23786,2024-10,HNL,REM,H3500D,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,08:30:00,12:30:00,04:10:00,NA,7453,2024-10-30,15:49:10,2024-10-30 15:49:10
FA,23786,2024-10,HNL,N85,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,00:01:00,12:00:00,00:00:00,NA,7453,2024-10-30,15:49:54,2024-10-30 15:49:54
FA,23786,2024-10,HNL,ACM,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:00:00,00:00:00,00:00:00,NA,23786,2024-10-31,16:11:15,2024-10-31 16:11:15
FA,23787,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23787,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,04:31:51,2024-09-28 04:31:51
FA,23787,2024-10,HNL,RRD,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,02:00:00,14:00:00,00:00:00,NA,88888,2024-10-30,14:16:00,2024-10-30 14:16:00
FA,23787,2024-10,HNL,ASN,H3346,2024-10-31,2024-11-03,FA,NA,R,C,NA,0,08:40:00,14:05:00,00:00:00,NA,88888,2024-10-30,14:16:00,2024-10-30 14:16:00
FA,23788,2024-10,HNL,RLV,RLV,2024-10-31,2024-10-31,FA,NA,R,C,NA,0,00:01:00,00:00:00,00:00:00,NA,8407,2024-09-19,10:02:50,2024-09-19 10:02:50
FA,23788,2024-10,HNL,RLV,NA,2024-10-31,2024-10-31,FA,NA,R,C,NA,538976288,02:00:00,14:00:00,00:00:00,NA,22766,2024-09-28,02:25:43,2024-09-28 02:25:43
